experiment,PID,group,data,Label,Metric,statistic,bias,std.error,conf.low,conf.high
felt touch,asd26,ASD,,gratitude,Recall,0.5,-0.0047583522514637044,0.1680533329901523,0.14285714285714285,0.8181818181818182
felt touch,asd26,ASD,,gratitude,Precision,0.8333333333333334,-0.002744608169608198,0.17650488308783166,0.5,1
felt touch,asd26,ASD,,gratitude,Specificity,0.9074074074074074,-2.671496948475349e-4,0.03858313561066193,0.8301886792452831,0.9811228573763405
felt touch,asd26,ASD,,gratitude,F1,0.625,-0.020776209223802078,0.1597550225903882,0.2,0.8571428571428571
felt touch,asd26,ASD,,gratitude,F1chance,0.2857142857142857,-0.003781426164758017,0.06965190362244646,0.15384615384615385,0.4210526315789474
felt touch,asd27,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd27,ASD,,attention,Precision,0.8333333333333334,-0.002956546570717422,0.11179228282205382,0.5833333333333334,1
felt touch,asd27,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd27,ASD,,attention,F1,0.9090909090909091,-0.006036261984756597,0.070393832977378,0.7368421052631579,1
felt touch,asd27,ASD,,attention,F1chance,0.2857142857142857,9.530241650034244e-4,0.06981139628687259,0.15384615384615385,0.4210526315789474
felt touch,asd27,ASD,,love,Recall,0.8,0.007946758311348057,0.12798008463811072,0.5,1
felt touch,asd27,ASD,,love,Precision,0.8888888888888888,-0.0011451253811547435,0.10997899759410255,0.625,1
felt touch,asd27,ASD,,love,Specificity,0.9607843137254902,0.0010149546621365246,0.02761222012457124,0.8958333333333334,1
felt touch,asd27,ASD,,love,F1,0.8421052631578948,-0.00398462344646211,0.09508094693491051,0.6153846153846153,1
felt touch,asd27,ASD,,love,F1chance,0.2857142857142857,-0.002733861107407254,0.07143007011273271,0.15384615384615385,0.4210526315789474
felt touch,asd27,ASD,,happiness,Recall,1,0,0,NA,NA
felt touch,asd27,ASD,,happiness,Precision,1,0,0,NA,NA
felt touch,asd27,ASD,,happiness,Specificity,1,0,0,NA,NA
felt touch,asd27,ASD,,happiness,F1,1,0,0,NA,NA
felt touch,asd27,ASD,,happiness,F1chance,0.2857142857142857,-0.004827421423175493,0.07163462184761656,0.125,0.4210526315789474
felt touch,asd27,ASD,,calming,Recall,0.8,0.004758074931604295,0.13195744658695235,0.5,1
felt touch,asd27,ASD,,calming,Precision,0.6153846153846154,0.0036013407430203204,0.1385340247152682,0.3333333333333333,0.8823529411764706
felt touch,asd27,ASD,,calming,Specificity,0.9574468085106383,0.001729907907524031,0.029119674805790505,0.8936733268413243,1
felt touch,asd27,ASD,,calming,F1,0.6956521739130435,-0.006116157718614845,0.11512814402545801,0.4444444444444444,0.8888888888888888
felt touch,asd27,ASD,,calming,F1chance,0.2857142857142857,-0.006998516186516535,0.06917776234400685,0.15384615384615385,0.4210526315789474
felt touch,asd27,ASD,,sadness,Recall,0.6,0.005147894099364669,0.1664332520756807,0.25,0.9090909090909091
felt touch,asd27,ASD,,sadness,Precision,1,-0.0010000000000000009,0.03162277660168379,1,1
felt touch,asd27,ASD,,sadness,Specificity,0.9259259259259259,1.2323776856759672e-4,0.036238553006288664,0.851083849543582,0.9821428571428571
felt touch,asd27,ASD,,sadness,F1,0.7499999999999999,-0.010076379876612696,0.13767526123203752,0.4,0.9523809523809523
felt touch,asd27,ASD,,sadness,F1chance,0.2857142857142857,-6.80027758238666e-4,0.07187229325678139,0.12573283858092854,0.4210526315789474
felt touch,asd27,ASD,,gratitude,Recall,0.8,-0.00711065511286102,0.13566594248340194,0.5,1
felt touch,asd27,ASD,,gratitude,Precision,0.8,0.0019455833253433363,0.13706804573041206,0.5,1
felt touch,asd27,ASD,,gratitude,Specificity,0.96,-0.001281477802762332,0.028184906039293488,0.8958333333333334,1
felt touch,asd27,ASD,,gratitude,F1,0.8000000000000002,-0.011460627116744115,0.11207502089258865,0.5,0.9600000000000001
felt touch,asd27,ASD,,gratitude,F1chance,0.2857142857142857,-0.0032838291416261156,0.0710137378650872,0.15384615384615385,0.4210526315789474
felt touch,asd28,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd28,ASD,,attention,Precision,0.5263157894736842,0.001694999755847193,0.11646386029360538,0.3001954236215809,0.7616023205856489
felt touch,asd28,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd28,ASD,,attention,F1,0.6896551724137931,-0.006279304973730859,0.10221660301613152,0.4617683716814979,0.8646686867119266
felt touch,asd28,ASD,,attention,F1chance,0.2857142857142857,-4.573382129764991e-4,0.07004072625164968,0.15384615384615385,0.4210526315789474
felt touch,asd28,ASD,,love,Recall,0.9,-2.3953962703959775e-4,0.10215104031918551,0.6666666666666666,1
felt touch,asd28,ASD,,love,Precision,0.9,6.301925027156763e-4,0.10216415295905515,0.6666666666666666,1
felt touch,asd28,ASD,,love,Specificity,0.98,9.404589569483868e-5,0.019893361094769076,0.9361702127659575,1
felt touch,asd28,ASD,,love,F1,0.9,-0.005344839593510287,0.08010601405517506,0.7142857142857143,1
felt touch,asd28,ASD,,love,F1chance,0.2857142857142857,-0.0035412439034248067,0.0731559303044528,0.125,0.4210526315789474
felt touch,asd28,ASD,,happiness,Recall,0.1,-0.001032244269318583,0.10240955232818169,0,0.3333333333333333
felt touch,asd28,ASD,,happiness,Precision,1,-0.371,0.4833141758655467,0,1
felt touch,asd28,ASD,,happiness,Specificity,0.847457627118644,-6.30952333605439e-4,0.04702288105389669,0.75,0.9322033898305084
felt touch,asd28,ASD,,happiness,F1,0.18181818181818182,-0.016346293429652575,0.1582793661312951,0,0.5
felt touch,asd28,ASD,,happiness,F1chance,0.2857142857142857,-0.002154583099378826,0.07069754228778974,0.15384615384615385,0.4210526315789474
felt touch,asd28,ASD,,calming,Recall,0.9,0.00138503881309604,0.10146244667949308,0.6363636363636364,1
felt touch,asd28,ASD,,calming,Precision,0.75,0.004394829577027748,0.1343994951234004,0.45454545454545453,1
felt touch,asd28,ASD,,calming,Specificity,0.9791666666666666,3.205549749896175e-4,0.020838773579098156,0.9347826086956522,1
felt touch,asd28,ASD,,calming,F1,0.8181818181818182,-0.00523085270839263,0.09967007940353317,0.5882352941176471,0.9654523497552862
felt touch,asd28,ASD,,calming,F1chance,0.2857142857142857,-0.0026687770838558222,0.07286210905792408,0.125,0.4210526315789474
felt touch,asd28,ASD,,sadness,Recall,0.8,-0.0014762729573488675,0.13135862605347376,0.5,1
felt touch,asd28,ASD,,sadness,Precision,0.7272727272727273,-0.0019146573636948938,0.14027869333073562,0.4444444444444444,1
felt touch,asd28,ASD,,sadness,Specificity,0.9591836734693877,2.5834276385039434e-4,0.028482561042894015,0.8958873407117465,1
felt touch,asd28,ASD,,sadness,F1,0.761904761904762,-0.011597007956432481,0.10889515141807642,0.5,0.9333333333333333
felt touch,asd28,ASD,,sadness,F1chance,0.2857142857142857,-0.006176002402205005,0.07174351062281459,0.15384615384615385,0.4210526315789474
felt touch,asd28,ASD,,gratitude,Recall,0.4,0.00473726309380329,0.1634004555569738,0.1111111111111111,0.75
felt touch,asd28,ASD,,gratitude,Precision,0.8,5.928488178488234e-4,0.20317444590310477,0.3333333333333333,1
felt touch,asd28,ASD,,gratitude,Specificity,0.8909090909090909,6.940244403065288e-4,0.04247340454180206,0.8035714285714286,0.9649122807017544
felt touch,asd28,ASD,,gratitude,F1,0.5333333333333333,-0.014260165913463019,0.16467058309900465,0.18228009219646404,0.8177199078035366
felt touch,asd28,ASD,,gratitude,F1chance,0.2857142857142857,-0.003009997399212705,0.07152922911669811,0.12573283858092854,0.4210526315789474
felt touch,asd29,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd29,ASD,,attention,Precision,0.7692307692307693,-0.006796057783842846,0.1245239443569625,0.5,1
felt touch,asd29,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd29,ASD,,attention,F1,0.8695652173913044,-0.010262422585050945,0.08412521497431048,0.6666666666666666,1
felt touch,asd29,ASD,,attention,F1chance,0.2857142857142857,-0.00463325351518834,0.07096991037271866,0.15384615384615385,0.4210526315789474
felt touch,asd29,ASD,,love,Recall,1,0,0,NA,NA
felt touch,asd29,ASD,,love,Precision,0.8333333333333334,6.233429238460264e-4,0.11208435907355083,0.5837567511800921,1
felt touch,asd29,ASD,,love,Specificity,1,0,0,NA,NA
felt touch,asd29,ASD,,love,F1,0.9090909090909091,-0.0038749680155047983,0.06980094302212317,0.7371763825105989,1
felt touch,asd29,ASD,,love,F1chance,0.2857142857142857,-0.0038529735521577457,0.07132402302325541,0.15384615384615385,0.4210526315789474
felt touch,asd29,ASD,,happiness,Recall,0,0,0,NA,NA
felt touch,asd29,ASD,,happiness,Precision,0,0,0,NA,NA
felt touch,asd29,ASD,,happiness,Specificity,0.8275862068965517,-0.0014133373630138557,0.051260384449857026,0.7192982456140351,0.9152542372881356
felt touch,asd29,ASD,,happiness,F1,0,0,0,NA,NA
felt touch,asd29,ASD,,happiness,F1chance,0.2857142857142857,-8.971204034183278e-4,0.07268126682576562,0.15384615384615385,0.4210526315789474
felt touch,asd29,ASD,,calming,Recall,0.7,0.0016672936411713524,0.15276151265304028,0.36392505762279004,1
felt touch,asd29,ASD,,calming,Precision,0.7,0.0027591233199205645,0.15056814127939222,0.4,1
felt touch,asd29,ASD,,calming,Specificity,0.94,4.726852087844069e-5,0.03413925503771355,0.8653846153846154,1
felt touch,asd29,ASD,,calming,F1,0.7,-0.00906529867857031,0.1248247742411191,0.4,0.9
felt touch,asd29,ASD,,calming,F1chance,0.2857142857142857,-0.0014700413815488256,0.06973824856627464,0.15384615384615385,0.4210526315789474
felt touch,asd29,ASD,,sadness,Recall,0.1,-0.0019551025599787303,0.10128324849650905,0,0.3333333333333333
felt touch,asd29,ASD,,sadness,Precision,1,-0.378,0.48513024163759505,0,1
felt touch,asd29,ASD,,sadness,Specificity,0.847457627118644,-1.9871826293260675e-5,0.04520092785586967,0.7586206896551724,0.9322033898305084
felt touch,asd29,ASD,,sadness,F1,0.18181818181818182,-0.01753742825876356,0.15639738776585066,0,0.5
felt touch,asd29,ASD,,sadness,F1chance,0.2857142857142857,-0.002951101682719448,0.06900782818275333,0.15384615384615385,0.4210526315789474
felt touch,asd29,ASD,,gratitude,Recall,0.8,0.002855647890980695,0.13308850510421474,0.5,1
felt touch,asd29,ASD,,gratitude,Precision,0.5333333333333333,-0.002709221344244561,0.13412449726492995,0.25,0.8
felt touch,asd29,ASD,,gratitude,Specificity,0.9555555555555556,7.05677047840858e-4,0.030870485876157153,0.8889502537942162,1
felt touch,asd29,ASD,,gratitude,F1,0.64,-0.011304808731460891,0.11869850122854649,0.36363636363636365,0.8332300606877825
felt touch,asd29,ASD,,gratitude,F1chance,0.2857142857142857,-0.004031537772086535,0.074026685841913,0.125,0.4210526315789474
felt touch,asd30,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd30,ASD,,attention,Precision,0.5882352941176471,-0.004555236755384495,0.12283142960795236,0.3333333333333333,0.8235294117647058
felt touch,asd30,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd30,ASD,,attention,F1,0.7407407407407407,-0.01134180057746803,0.10027290271582869,0.5,0.9032258064516129
felt touch,asd30,ASD,,attention,F1chance,0.2857142857142857,-0.006141333201068966,0.0693105793874048,0.15384615384615385,0.4210526315789474
felt touch,asd30,ASD,,love,Recall,0.6,-0.0016072051959048483,0.167493405526998,0.25,0.9090909090909091
felt touch,asd30,ASD,,love,Precision,0.5454545454545454,-0.01061135041429151,0.1575744731539331,0.2,0.8333333333333334
felt touch,asd30,ASD,,love,Specificity,0.9183673469387755,-7.797600929104753e-5,0.04031626176802735,0.8333333333333334,0.9811228573763405
felt touch,asd30,ASD,,love,F1,0.5714285714285713,-0.019129719825896396,0.13857106822825765,0.25,0.7878237985480402
felt touch,asd30,ASD,,love,F1chance,0.2857142857142857,-0.005045401619495793,0.07303272717571674,0.15384615384615385,0.4210526315789474
felt touch,asd30,ASD,,happiness,Recall,0.6,0.004659306624747783,0.1598975777553176,0.26682063679276075,0.9
felt touch,asd30,ASD,,happiness,Precision,0.6,0.009211826108188381,0.16117623524413946,0.2857142857142857,0.9090909090909091
felt touch,asd30,ASD,,happiness,Specificity,0.92,-9.460051402587766e-5,0.039139459709431196,0.8333333333333334,0.9807692307692307
felt touch,asd30,ASD,,happiness,F1,0.6,-0.006271067414528986,0.1339147893941085,0.28571428571428575,0.8181818181818182
felt touch,asd30,ASD,,happiness,F1chance,0.2857142857142857,-4.2397220690060244e-4,0.072145298428432,0.125,0.4210526315789474
felt touch,asd30,ASD,,calming,Recall,0.5,-0.00195210882169089,0.16013848451220072,0.16666666666666666,0.8181818181818182
felt touch,asd30,ASD,,calming,Precision,0.4166666666666667,-0.00349951251206132,0.14401453401648984,0.14285714285714285,0.7
felt touch,asd30,ASD,,calming,Specificity,0.8958333333333334,-0.001973759731830449,0.04599678963530239,0.7916666666666666,0.9782608695652174
felt touch,asd30,ASD,,calming,F1,0.45454545454545453,-0.01560796263622699,0.1299606395003164,0.15417185988212206,0.6666666666666667
felt touch,asd30,ASD,,calming,F1chance,0.2857142857142857,-0.001225341204079522,0.07349698137480419,0.12573283858092854,0.4210526315789474
felt touch,asd30,ASD,,sadness,Recall,0.5,-0.003255405653857679,0.15831539259577343,0.18181818181818182,0.8
felt touch,asd30,ASD,,sadness,Precision,1,-0.0040000000000000036,0.06315051850925682,1,1
felt touch,asd30,ASD,,sadness,Specificity,0.9090909090909091,-0.0018848317017429173,0.039052057448597396,0.8181818181818182,0.9811320754716981
felt touch,asd30,ASD,,sadness,F1,0.6666666666666666,-0.018416366906213066,0.14876449653925392,0.3076923076923077,0.888888888888889
felt touch,asd30,ASD,,sadness,F1chance,0.2857142857142857,6.122337197989047e-6,0.06918257547931798,0.15384615384615385,0.4210526315789474
felt touch,asd30,ASD,,gratitude,Recall,0.4,-0.0027044380069535245,0.1660676581822257,0.1,0.75
felt touch,asd30,ASD,,gratitude,Precision,0.8,-0.0020160894660895545,0.21566834857176534,0.25211708923379356,1
felt touch,asd30,ASD,,gratitude,Specificity,0.8909090909090909,4.86590186076441e-4,0.0421342725585152,0.800090732395734,0.9655172413793104
felt touch,asd30,ASD,,gratitude,F1,0.5333333333333333,-0.020602498659489488,0.1714770419664833,0.15384615384615385,0.8
felt touch,asd30,ASD,,gratitude,F1chance,0.2857142857142857,-0.005071958369154306,0.07139291160222416,0.12573283858092854,0.4210526315789474
felt touch,asd31,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd31,ASD,,attention,Precision,0.45454545454545453,7.871903057736218e-4,0.10856441741724293,0.25,0.6666666666666666
felt touch,asd31,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd31,ASD,,attention,F1,0.625,-0.007004663695489244,0.10459867737494571,0.4,0.8
felt touch,asd31,ASD,,attention,F1chance,0.2857142857142857,-0.0023669390607828356,0.07199529506839962,0.15384615384615385,0.4210526315789474
felt touch,asd31,ASD,,love,Recall,0.3,0.0016691077713136826,0.14972332893592213,0,0.6243648732298629
felt touch,asd31,ASD,,love,Precision,0.25,-7.555951143799478e-4,0.12643413383765886,0,0.5
felt touch,asd31,ASD,,love,Specificity,0.8541666666666666,-3.733011757200977e-5,0.051075749026375884,0.7446914497583669,0.9443901601051164
felt touch,asd31,ASD,,love,F1,0.2727272727272727,-0.008417985491902036,0.12349152710853191,0,0.5
felt touch,asd31,ASD,,love,F1chance,0.2857142857142857,-0.002956880928856709,0.07090622107637995,0.15384615384615385,0.4210526315789474
felt touch,asd31,ASD,,happiness,Recall,0.7,0.004354293547869426,0.15248568453368294,0.4,1
felt touch,asd31,ASD,,happiness,Precision,1,0,0,NA,NA
felt touch,asd31,ASD,,happiness,Specificity,0.9433962264150944,6.371063693980661e-4,0.031891554740083025,0.875,1
felt touch,asd31,ASD,,happiness,F1,0.8235294117647058,-0.006824031180675649,0.11090978033367377,0.5714285714285715,1
felt touch,asd31,ASD,,happiness,F1chance,0.2857142857142857,-0.0022197288850729358,0.07161186627470809,0.15384615384615385,0.4210526315789474
felt touch,asd31,ASD,,calming,Recall,0.3,-0.005402073571423416,0.14751018547949196,0,0.6
felt touch,asd31,ASD,,calming,Precision,0.23076923076923078,-0.0012247908516753725,0.12057261382397935,0,0.5
felt touch,asd31,ASD,,calming,Specificity,0.851063829787234,-7.889142135976135e-4,0.05237774883504637,0.7391525261485264,0.9411764705882353
felt touch,asd31,ASD,,calming,F1,0.2608695652173913,-0.010755764995586448,0.12055865104284497,0,0.4996150746847654
felt touch,asd31,ASD,,calming,F1chance,0.2857142857142857,-0.0029308411727917982,0.07163787772297102,0.15384615384615385,0.4210526315789474
felt touch,asd31,ASD,,sadness,Recall,0,0,0,NA,NA
felt touch,asd31,ASD,,sadness,Precision,0,0,0,NA,NA
felt touch,asd31,ASD,,sadness,Specificity,0.8333333333333334,5.833333333332691e-4,0.04853479638149444,0.7333333333333333,0.9166666666666666
felt touch,asd31,ASD,,sadness,F1,0,0,0,NA,NA
felt touch,asd31,ASD,,sadness,F1chance,0.2857142857142857,-0.0038111906622942393,0.07114982148385686,0.15384615384615385,0.4210526315789474
felt touch,asd31,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd31,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd31,ASD,,gratitude,Specificity,0.8181818181818182,6.416006071869873e-4,0.05114616479721596,0.7142857142857143,0.9137546807761563
felt touch,asd31,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd31,ASD,,gratitude,F1chance,0.2857142857142857,-0.003466783903457671,0.06968697666226972,0.15384615384615385,0.4210526315789474
felt touch,asd32,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd32,ASD,,attention,Precision,0.7142857142857143,0.003191828105936323,0.13058806486096908,0.4444444444444444,0.9410830695926269
felt touch,asd32,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd32,ASD,,attention,F1,0.8333333333333333,-0.005028256190477531,0.09595281299600353,0.6153846153846153,0.9696473019143588
felt touch,asd32,ASD,,attention,F1chance,0.2857142857142857,1.6973909333806159e-4,0.07262844643378329,0.125,0.4210526315789474
felt touch,asd32,ASD,,love,Recall,0,0,0,NA,NA
felt touch,asd32,ASD,,love,Precision,0,0,0,NA,NA
felt touch,asd32,ASD,,love,Specificity,0.8181818181818182,8.599389104312349e-4,0.05543294624789772,0.7017543859649122,0.9244531111481895
felt touch,asd32,ASD,,love,F1,0,0,0,NA,NA
felt touch,asd32,ASD,,love,F1chance,0.2857142857142857,-0.004483156127310706,0.07492392499223595,0.125,0.4415584415584416
felt touch,asd32,ASD,,happiness,Recall,0.5,0.002706457968416176,0.16158304900009737,0.2,0.8181818181818182
felt touch,asd32,ASD,,happiness,Precision,0.8333333333333334,-9.620573870574578e-4,0.16761071539999298,0.5,1
felt touch,asd32,ASD,,happiness,Specificity,0.9074074074074074,-4.021180111262179e-4,0.039735817625461765,0.8182280092196464,0.9807692307692307
felt touch,asd32,ASD,,happiness,F1,0.625,-0.013505256733349236,0.14981803375251881,0.28571428571428575,0.8750000000000001
