experiment,PID,group,Experimenter,task,trial,cued,response
viewed touch,R_2tu3htDnO44cb65,Control,3,free text,5,happiness,"Friendly mocking, tickling."
viewed touch,R_2tu3htDnO44cb65,Control,3,free text,2,love,I feel affection for you
viewed touch,R_2tu3htDnO44cb65,Control,3,free text,1,sadness,"Hey, pay me attention.... I am  talking to you."
viewed touch,R_2gIsbawvs1x7zDX,Control,3,forced choice,3,attention,attention
viewed touch,R_2gIsbawvs1x7zDX,Control,3,forced choice,1,calming,calming
viewed touch,R_2gIsbawvs1x7zDX,Control,3,forced choice,5,gratitude,other
viewed touch,R_2gIsbawvs1x7zDX,Control,3,forced choice,2,happiness,other
viewed touch,R_2gIsbawvs1x7zDX,Control,3,forced choice,4,love,calming
viewed touch,R_2gIsbawvs1x7zDX,Control,3,forced choice,6,sadness,sadness
viewed touch,R_bpZKSycK13TLHwJ,Control,3,free text,6,attention,Söker uppmärksamhet
viewed touch,R_bpZKSycK13TLHwJ,Control,3,free text,1,calming,Tröst
viewed touch,R_bpZKSycK13TLHwJ,Control,3,free text,4,gratitude,"Tröst till mindre nära, lugna dig"
viewed touch,R_bpZKSycK13TLHwJ,Control,3,free text,3,happiness,Lekfullhet
viewed touch,R_bpZKSycK13TLHwJ,Control,3,free text,5,love,"Kärlek, önskemål om att vara nära"
viewed touch,R_bpZKSycK13TLHwJ,Control,3,free text,2,sadness,Stöd
viewed touch,R_3HitAhOgoOyQ8iN,Control,3,forced choice,6,attention,attention
viewed touch,R_3HitAhOgoOyQ8iN,Control,3,forced choice,1,calming,calming
viewed touch,R_3HitAhOgoOyQ8iN,Control,3,forced choice,4,gratitude,attention
viewed touch,R_3HitAhOgoOyQ8iN,Control,3,forced choice,3,happiness,happiness
viewed touch,R_3HitAhOgoOyQ8iN,Control,3,forced choice,5,love,love
viewed touch,R_3HitAhOgoOyQ8iN,Control,3,forced choice,2,sadness,other
viewed touch,R_21j0rTJlKsZyaKL,Control,3,free text,4,attention,Få uppmärksamhet
viewed touch,R_21j0rTJlKsZyaKL,Control,3,free text,3,calming,Flirtig eller stöttning
viewed touch,R_21j0rTJlKsZyaKL,Control,3,free text,6,gratitude,Stötta personen
viewed touch,R_21j0rTJlKsZyaKL,Control,3,free text,5,happiness,Det är är bara allmänt konstigt att göra
viewed touch,R_21j0rTJlKsZyaKL,Control,3,free text,2,love,Flirtig
viewed touch,R_21j0rTJlKsZyaKL,Control,3,free text,1,sadness,"Stanna, dominans"
viewed touch,R_2CrIYD6MZV848bT,Control,3,forced choice,4,attention,other
viewed touch,R_2CrIYD6MZV848bT,Control,3,forced choice,5,calming,gratitude
viewed touch,R_2CrIYD6MZV848bT,Control,3,forced choice,3,gratitude,attention
viewed touch,R_2CrIYD6MZV848bT,Control,3,forced choice,6,happiness,happiness
viewed touch,R_2CrIYD6MZV848bT,Control,3,forced choice,2,love,love
viewed touch,R_2CrIYD6MZV848bT,Control,3,forced choice,1,sadness,calming
viewed touch,R_DuyOlK8uSrEzTW1,ASD,3,free text,3,attention,påkalla uppmärksamhet
viewed touch,R_DuyOlK8uSrEzTW1,ASD,3,free text,6,calming,vet inte
viewed touch,R_DuyOlK8uSrEzTW1,ASD,3,free text,2,gratitude,vet inte
viewed touch,R_DuyOlK8uSrEzTW1,ASD,3,free text,5,happiness,vet inte
viewed touch,R_DuyOlK8uSrEzTW1,ASD,3,free text,4,love,tillgivenhet
viewed touch,R_DuyOlK8uSrEzTW1,ASD,3,free text,1,sadness,vet inte
viewed touch,R_2Btb86a0sGyB0Hl,Control,3,free text,1,attention,They were asking for my attention in something a bit urgent.
viewed touch,R_2Btb86a0sGyB0Hl,Control,3,free text,2,calming,"Stillness, calm."
viewed touch,R_2Btb86a0sGyB0Hl,Control,3,free text,5,gratitude,"I perceived this as a try at a soothing touch, failing miserably."
viewed touch,R_2Btb86a0sGyB0Hl,Control,3,free text,4,happiness,"To induce stress, perhaps in a playful manner."
viewed touch,R_2Btb86a0sGyB0Hl,Control,3,free text,3,love,"Intimacy, an intimate touch of either relaxation or sexual initiation."
viewed touch,R_2Btb86a0sGyB0Hl,Control,3,free text,6,sadness,"Steadfastness. I would have felt calm by this touch, and grounding."
viewed touch,R_vrwpqt1h2QWdNsJ,Control,3,forced choice,3,attention,attention
viewed touch,R_vrwpqt1h2QWdNsJ,Control,3,forced choice,6,calming,other
viewed touch,R_vrwpqt1h2QWdNsJ,Control,3,forced choice,1,gratitude,happiness
viewed touch,R_vrwpqt1h2QWdNsJ,Control,3,forced choice,2,happiness,other
viewed touch,R_vrwpqt1h2QWdNsJ,Control,3,forced choice,4,love,love
viewed touch,R_vrwpqt1h2QWdNsJ,Control,3,forced choice,5,sadness,other
viewed touch,R_2q44JuXjBZJvVtI,ASD,3,forced choice,6,attention,attention
viewed touch,R_2q44JuXjBZJvVtI,ASD,3,forced choice,5,calming,calming
viewed touch,R_2q44JuXjBZJvVtI,ASD,3,forced choice,3,gratitude,calming
viewed touch,R_2q44JuXjBZJvVtI,ASD,3,forced choice,4,happiness,happiness
viewed touch,R_2q44JuXjBZJvVtI,ASD,3,forced choice,1,love,love
viewed touch,R_2q44JuXjBZJvVtI,ASD,3,forced choice,2,sadness,other
viewed touch,R_wXh0YTjsGDmVoVb,ASD,3,free text,4,attention,Jag vill ha din uppmärksamhet
viewed touch,R_wXh0YTjsGDmVoVb,ASD,3,free text,6,calming,Det kommer att bli bra
viewed touch,R_wXh0YTjsGDmVoVb,ASD,3,free text,3,gratitude,Hjälp!
viewed touch,R_wXh0YTjsGDmVoVb,ASD,3,free text,2,happiness,Jag är glad och lekfull
viewed touch,R_wXh0YTjsGDmVoVb,ASD,3,free text,1,love,Du är fin
viewed touch,R_wXh0YTjsGDmVoVb,ASD,3,free text,5,sadness,"Stop, sluta med vad du gör"
viewed touch,R_2dHfj7dAs0fzddK,Control,3,free text,3,attention,Diskret meddela nåt
viewed touch,R_2dHfj7dAs0fzddK,Control,3,free text,6,calming,relation
viewed touch,R_2dHfj7dAs0fzddK,Control,3,free text,2,gratitude,"Ser bara jättekonstigt ut. Ser ut som när en läkare ska kolla ömhet eller reflexer. Klappar och en kläm skulle kunna vara att uttrycka stöd, men det ser alldeles för konstlat ut för det."
viewed touch,R_2dHfj7dAs0fzddK,Control,3,free text,5,happiness,massage
viewed touch,R_2dHfj7dAs0fzddK,Control,3,free text,1,love,"Ömhet, intimitet"
viewed touch,R_2dHfj7dAs0fzddK,Control,3,free text,4,sadness,Stöd
viewed touch,R_2ClzDR05jZBcSyf,Control,3,forced choice,1,attention,attention
viewed touch,R_2ClzDR05jZBcSyf,Control,3,forced choice,5,calming,other
viewed touch,R_2ClzDR05jZBcSyf,Control,3,forced choice,6,gratitude,attention
viewed touch,R_2ClzDR05jZBcSyf,Control,3,forced choice,2,happiness,other
viewed touch,R_2ClzDR05jZBcSyf,Control,3,forced choice,3,love,calming
viewed touch,R_2ClzDR05jZBcSyf,Control,3,forced choice,4,sadness,calming
viewed touch,R_3lKzOtQNJgt8RCp,ASD,3,free text,5,attention,lever du
viewed touch,R_3lKzOtQNJgt8RCp,ASD,3,free text,6,calming,mysande
viewed touch,R_3lKzOtQNJgt8RCp,ASD,3,free text,4,gratitude,jag vill något
viewed touch,R_3lKzOtQNJgt8RCp,ASD,3,free text,3,happiness,retande
viewed touch,R_3lKzOtQNJgt8RCp,ASD,3,free text,2,love,kärlek
viewed touch,R_3lKzOtQNJgt8RCp,ASD,3,free text,1,sadness,smärta
viewed touch,R_ue4cYZ0KxfG9spX,Control,3,free text,1,attention,Uppmärksamhet
viewed touch,R_ue4cYZ0KxfG9spX,Control,3,free text,2,calming,Jag äger dig
viewed touch,R_ue4cYZ0KxfG9spX,Control,3,free text,4,gratitude,Jag retar dig med flit och jag har makten
viewed touch,R_ue4cYZ0KxfG9spX,Control,3,free text,6,happiness,"Jag har tråkigt, sluta mdd det du gör och underhåll mig"
viewed touch,R_ue4cYZ0KxfG9spX,Control,3,free text,5,love,Retas för att försökå få mig sexuellt upphetsad
viewed touch,R_ue4cYZ0KxfG9spX,Control,3,free text,3,sadness,Ofrivillig massage till mig
viewed touch,R_21uIb37lY5Fwtfc,ASD,3,forced choice,3,attention,attention
viewed touch,R_21uIb37lY5Fwtfc,ASD,3,forced choice,4,calming,calming
viewed touch,R_21uIb37lY5Fwtfc,ASD,3,forced choice,6,gratitude,calming
viewed touch,R_21uIb37lY5Fwtfc,ASD,3,forced choice,2,happiness,attention
viewed touch,R_21uIb37lY5Fwtfc,ASD,3,forced choice,5,love,love
viewed touch,R_21uIb37lY5Fwtfc,ASD,3,forced choice,1,sadness,calming
viewed touch,R_2ypUDtUxDdt1eGg,Control,3,forced choice,6,attention,attention
viewed touch,R_2ypUDtUxDdt1eGg,Control,3,forced choice,5,calming,other
viewed touch,R_2ypUDtUxDdt1eGg,Control,3,forced choice,1,gratitude,other
viewed touch,R_2ypUDtUxDdt1eGg,Control,3,forced choice,2,happiness,other
viewed touch,R_2ypUDtUxDdt1eGg,Control,3,forced choice,4,love,love
viewed touch,R_2ypUDtUxDdt1eGg,Control,3,forced choice,3,sadness,other
viewed touch,R_2zeye9XVamQcnYX,Control,3,free text,3,attention,Fråga om det gör ont
viewed touch,R_2zeye9XVamQcnYX,Control,3,free text,4,calming,Lugn
viewed touch,R_2zeye9XVamQcnYX,Control,3,free text,5,gratitude,Såja/tröst
viewed touch,R_2zeye9XVamQcnYX,Control,3,free text,1,happiness,Någon melodi
viewed touch,R_2zeye9XVamQcnYX,Control,3,free text,2,love,Tycker om
viewed touch,R_2zeye9XVamQcnYX,Control,3,free text,6,sadness,Tröst/trygghet
viewed touch,R_2S2oHwoBXqHkejj,ASD,3,free text,5,attention,Uppmärksamhet
viewed touch,R_2S2oHwoBXqHkejj,ASD,3,free text,4,calming,Tröst
viewed touch,R_2S2oHwoBXqHkejj,ASD,3,free text,6,gratitude,Jag finns här
viewed touch,R_2S2oHwoBXqHkejj,ASD,3,free text,3,happiness,Lekfull
viewed touch,R_2S2oHwoBXqHkejj,ASD,3,free text,2,love,Ömhet
viewed touch,R_2S2oHwoBXqHkejj,ASD,3,free text,1,sadness,Lugna dig
viewed touch,R_2CwUdUbXSvdMV9F,Control,3,forced choice,1,attention,attention
viewed touch,R_2CwUdUbXSvdMV9F,Control,3,forced choice,4,calming,other
viewed touch,R_2CwUdUbXSvdMV9F,Control,3,forced choice,3,gratitude,attention
viewed touch,R_2CwUdUbXSvdMV9F,Control,3,forced choice,5,happiness,happiness
viewed touch,R_2CwUdUbXSvdMV9F,Control,3,forced choice,6,love,love
viewed touch,R_2CwUdUbXSvdMV9F,Control,3,forced choice,2,sadness,calming
viewed touch,R_12PZ3fRvApBemXj,Control,3,forced choice,1,attention,attention
viewed touch,R_12PZ3fRvApBemXj,Control,3,forced choice,6,calming,other
viewed touch,R_12PZ3fRvApBemXj,Control,3,forced choice,4,gratitude,calming
viewed touch,R_12PZ3fRvApBemXj,Control,3,forced choice,3,happiness,happiness
viewed touch,R_12PZ3fRvApBemXj,Control,3,forced choice,2,love,love
viewed touch,R_12PZ3fRvApBemXj,Control,3,forced choice,5,sadness,gratitude
viewed touch,R_3CPjNWWTYyeUfUQ,Control,3,free text,3,attention,Be om uppmärksamhet eller retas
viewed touch,R_3CPjNWWTYyeUfUQ,Control,3,free text,2,calming,Lugna ner eller trösta
viewed touch,R_3CPjNWWTYyeUfUQ,Control,3,free text,1,gratitude,"Be om uppmärksamhet, varna"
viewed touch,R_3CPjNWWTYyeUfUQ,Control,3,free text,5,happiness,"Kärleksfullhet, leksamhet, kanske retas."
viewed touch,R_3CPjNWWTYyeUfUQ,Control,3,free text,6,love,"Kärleksfullhet, ömhet, åtrå"
viewed touch,R_3CPjNWWTYyeUfUQ,Control,3,free text,4,sadness,"Lugna ner, trösta eller känna efter personens puls eller kroppstemperatur"
viewed touch,R_3HuEN0MZTrCa7Rj,Control,3,forced choice,4,attention,attention
viewed touch,R_3HuEN0MZTrCa7Rj,Control,3,forced choice,1,calming,calming
viewed touch,R_3HuEN0MZTrCa7Rj,Control,3,forced choice,6,gratitude,sadness
viewed touch,R_3HuEN0MZTrCa7Rj,Control,3,forced choice,5,happiness,happiness
viewed touch,R_3HuEN0MZTrCa7Rj,Control,3,forced choice,2,love,love
viewed touch,R_3HuEN0MZTrCa7Rj,Control,3,forced choice,3,sadness,attention
viewed touch,R_2dWvDauPFTp9ytu,Control,3,free text,2,attention,Uppmärksamhet
viewed touch,R_2dWvDauPFTp9ytu,Control,3,free text,6,calming,Borsta bort smuts? Jag önskar din arm var en katt?
viewed touch,R_2dWvDauPFTp9ytu,Control,3,free text,5,gratitude,"""Duktig"""
viewed touch,R_2dWvDauPFTp9ytu,Control,3,free text,4,happiness,"""jag är störig men gillar dig"""
viewed touch,R_2dWvDauPFTp9ytu,Control,3,free text,1,love,kärlek?
viewed touch,R_2dWvDauPFTp9ytu,Control,3,free text,3,sadness,"""Jag gillar dig"""
viewed touch,R_2THHedY0eKGKTcM,Control,3,forced choice,6,attention,attention
viewed touch,R_2THHedY0eKGKTcM,Control,3,forced choice,5,calming,calming
viewed touch,R_2THHedY0eKGKTcM,Control,3,forced choice,4,gratitude,calming
viewed touch,R_2THHedY0eKGKTcM,Control,3,forced choice,1,happiness,attention
viewed touch,R_2THHedY0eKGKTcM,Control,3,forced choice,3,love,love
viewed touch,R_2THHedY0eKGKTcM,Control,3,forced choice,2,sadness,sadness
viewed touch,R_2xDizOor3w10EXu,Control,3,free text,3,attention,näcka/ uppmärksamhet
viewed touch,R_2xDizOor3w10EXu,Control,3,free text,5,calming,tröst
viewed touch,R_2xDizOor3w10EXu,Control,3,free text,2,gratitude,cynisk tröst
viewed touch,R_2xDizOor3w10EXu,Control,3,free text,1,happiness,lek
viewed touch,R_2xDizOor3w10EXu,Control,3,free text,6,love,kärlek
viewed touch,R_2xDizOor3w10EXu,Control,3,free text,4,sadness,medlidande eller dominans
viewed touch,R_3KUcoc1L4zGUBHN,Control,3,forced choice,6,attention,attention
viewed touch,R_3KUcoc1L4zGUBHN,Control,3,forced choice,5,calming,calming
viewed touch,R_3KUcoc1L4zGUBHN,Control,3,forced choice,1,gratitude,other
viewed touch,R_3KUcoc1L4zGUBHN,Control,3,forced choice,4,happiness,attention
viewed touch,R_3KUcoc1L4zGUBHN,Control,3,forced choice,3,love,love
viewed touch,R_3KUcoc1L4zGUBHN,Control,3,forced choice,2,sadness,gratitude
viewed touch,R_vSH3NwzmJivuid3,ASD,3,forced choice,3,attention,attention
viewed touch,R_vSH3NwzmJivuid3,ASD,3,forced choice,4,calming,calming
viewed touch,R_vSH3NwzmJivuid3,ASD,3,forced choice,2,gratitude,other
viewed touch,R_vSH3NwzmJivuid3,ASD,3,forced choice,6,happiness,happiness
viewed touch,R_vSH3NwzmJivuid3,ASD,3,forced choice,1,love,love
viewed touch,R_vSH3NwzmJivuid3,ASD,3,forced choice,5,sadness,calming
viewed touch,R_2zCHckOxfeZXIDO,Control,3,free text,1,attention,Hen vilö få uppmärksamhet
viewed touch,R_2zCHckOxfeZXIDO,Control,3,free text,4,calming,De visar tillgivenhet
viewed touch,R_2zCHckOxfeZXIDO,Control,3,free text,3,gratitude,De försöker få min uppmärksamhet
viewed touch,R_2zCHckOxfeZXIDO,Control,3,free text,5,happiness,De leker eller retas med mig
viewed touch,R_2zCHckOxfeZXIDO,Control,3,free text,2,love,De försöker lugna mig eller visa tillgivenhet
viewed touch,R_2zCHckOxfeZXIDO,Control,3,free text,6,sadness,Att de finns där för mig
viewed touch,R_wM2cSGe8QtCkjct,Control,3,free text,6,attention,Söker uppmärksamhet
viewed touch,R_wM2cSGe8QtCkjct,Control,3,free text,1,calming,Lugn
viewed touch,R_wM2cSGe8QtCkjct,Control,3,free text,4,gratitude,Att något är ok
viewed touch,R_wM2cSGe8QtCkjct,Control,3,free text,5,happiness,Melodi
viewed touch,R_wM2cSGe8QtCkjct,Control,3,free text,3,love,Ömhet
viewed touch,R_wM2cSGe8QtCkjct,Control,3,free text,2,sadness,Sympati
viewed touch,R_1E1hgLCsWPNdlG8,Control,3,forced choice,3,attention,attention
viewed touch,R_1E1hgLCsWPNdlG8,Control,3,forced choice,1,calming,calming
viewed touch,R_1E1hgLCsWPNdlG8,Control,3,forced choice,6,gratitude,sadness
viewed touch,R_1E1hgLCsWPNdlG8,Control,3,forced choice,5,happiness,other
viewed touch,R_1E1hgLCsWPNdlG8,Control,3,forced choice,4,love,love
viewed touch,R_1E1hgLCsWPNdlG8,Control,3,forced choice,2,sadness,other
viewed touch,R_3hsciovcqHyz7Vc,Control,3,forced choice,5,attention,attention
viewed touch,R_3hsciovcqHyz7Vc,Control,3,forced choice,6,calming,calming
viewed touch,R_3hsciovcqHyz7Vc,Control,3,forced choice,4,gratitude,calming
viewed touch,R_3hsciovcqHyz7Vc,Control,3,forced choice,3,happiness,happiness
viewed touch,R_3hsciovcqHyz7Vc,Control,3,forced choice,1,love,love
viewed touch,R_3hsciovcqHyz7Vc,Control,3,forced choice,2,sadness,sadness
viewed touch,R_0MSjHjrXqGqbQn7,Control,3,free text,1,attention,.
viewed touch,R_0MSjHjrXqGqbQn7,Control,3,free text,5,calming,Klappa
viewed touch,R_0MSjHjrXqGqbQn7,Control,3,free text,3,gratitude,Vet ej
viewed touch,R_0MSjHjrXqGqbQn7,Control,3,free text,6,happiness,Vet ej
viewed touch,R_0MSjHjrXqGqbQn7,Control,3,free text,4,love,Vet ej
viewed touch,R_0MSjHjrXqGqbQn7,Control,3,free text,2,sadness,Stanna
viewed touch,R_2CEcEfV1HUsheRJ,ASD,3,forced choice,4,attention,attention
viewed touch,R_2CEcEfV1HUsheRJ,ASD,3,forced choice,5,calming,calming
viewed touch,R_2CEcEfV1HUsheRJ,ASD,3,forced choice,1,gratitude,sadness
viewed touch,R_2CEcEfV1HUsheRJ,ASD,3,forced choice,3,happiness,happiness
viewed touch,R_2CEcEfV1HUsheRJ,ASD,3,forced choice,6,love,love
viewed touch,R_2CEcEfV1HUsheRJ,ASD,3,forced choice,2,sadness,calming
viewed touch,R_OOvavv4lZZZ87DP,Control,3,forced choice,3,attention,attention
viewed touch,R_OOvavv4lZZZ87DP,Control,3,forced choice,1,calming,calming
viewed touch,R_OOvavv4lZZZ87DP,Control,3,forced choice,5,gratitude,other
viewed touch,R_OOvavv4lZZZ87DP,Control,3,forced choice,4,happiness,attention
viewed touch,R_OOvavv4lZZZ87DP,Control,3,forced choice,6,love,love
viewed touch,R_OOvavv4lZZZ87DP,Control,3,forced choice,2,sadness,gratitude
viewed touch,R_11ZzJT4kXwtiqcN,Control,3,free text,3,attention,"""I want your attention"""
viewed touch,R_11ZzJT4kXwtiqcN,Control,3,free text,2,calming,Care and affection
viewed touch,R_11ZzJT4kXwtiqcN,Control,3,free text,4,gratitude,"There, there"
viewed touch,R_11ZzJT4kXwtiqcN,Control,3,free text,1,happiness,"feeling of raindrops? Alternatively ""I'm bored"""
viewed touch,R_11ZzJT4kXwtiqcN,Control,3,free text,6,love,"""I'm annoying AF and you will be tickled"""
viewed touch,R_11ZzJT4kXwtiqcN,Control,3,free text,5,sadness,"Care / ""it's okay"""
viewed touch,R_3CHR7gv0IOivBct,Control,3,free text,6,attention,Uppmärksamhet
viewed touch,R_3CHR7gv0IOivBct,Control,3,free text,1,calming,"Omtanke, närhet."
viewed touch,R_3CHR7gv0IOivBct,Control,3,free text,2,gratitude,Lekfull? Konstig beröring.
viewed touch,R_3CHR7gv0IOivBct,Control,3,free text,5,happiness,"Stress, oro."
viewed touch,R_3CHR7gv0IOivBct,Control,3,free text,4,love,Oklart. Uttråkad? Närmanden?
viewed touch,R_3CHR7gv0IOivBct,Control,3,free text,3,sadness,"Tröst, eftetryck."
viewed touch,R_3EMSvXAT1ZriJYe,Control,3,forced choice,6,attention,attention
viewed touch,R_3EMSvXAT1ZriJYe,Control,3,forced choice,3,calming,calming
viewed touch,R_3EMSvXAT1ZriJYe,Control,3,forced choice,4,gratitude,happiness
viewed touch,R_3EMSvXAT1ZriJYe,Control,3,forced choice,5,happiness,happiness
viewed touch,R_3EMSvXAT1ZriJYe,Control,3,forced choice,1,love,love
viewed touch,R_3EMSvXAT1ZriJYe,Control,3,forced choice,2,sadness,attention
viewed touch,R_2CB85AMCpgsbVWY,Control,3,forced choice,5,attention,attention
viewed touch,R_2CB85AMCpgsbVWY,Control,3,forced choice,2,calming,calming
viewed touch,R_2CB85AMCpgsbVWY,Control,3,forced choice,6,gratitude,calming
viewed touch,R_2CB85AMCpgsbVWY,Control,3,forced choice,4,happiness,happiness
viewed touch,R_2CB85AMCpgsbVWY,Control,3,forced choice,3,love,love
viewed touch,R_2CB85AMCpgsbVWY,Control,3,forced choice,1,sadness,attention
viewed touch,R_2xwMnj2MJDb09Ah,Control,3,free text,3,attention,Påkalla uppmärksamhet
viewed touch,R_2xwMnj2MJDb09Ah,Control,3,free text,4,calming,"Tillgivenhet, eventuellt trösta"
viewed touch,R_2xwMnj2MJDb09Ah,Control,3,free text,1,gratitude,Påkalla uppmärksamhet
viewed touch,R_2xwMnj2MJDb09Ah,Control,3,free text,6,happiness,"Rastlöshet, reta"
viewed touch,R_2xwMnj2MJDb09Ah,Control,3,free text,2,love,"Kärleksfull beröring, tillgivenhet"
viewed touch,R_2xwMnj2MJDb09Ah,Control,3,free text,5,sadness,"Tillgivenhet, lugna"
viewed touch,R_Z2hwxB0KG3pZycV,Control,3,forced choice,2,attention,attention
viewed touch,R_Z2hwxB0KG3pZycV,Control,3,forced choice,1,calming,calming
viewed touch,R_Z2hwxB0KG3pZycV,Control,3,forced choice,5,gratitude,calming
viewed touch,R_Z2hwxB0KG3pZycV,Control,3,forced choice,6,happiness,attention
viewed touch,R_Z2hwxB0KG3pZycV,Control,3,forced choice,4,love,love
viewed touch,R_Z2hwxB0KG3pZycV,Control,3,forced choice,3,sadness,calming
viewed touch,R_11ay77avichjVEe,ASD,3,free text,2,attention,Uppmärksamhet
viewed touch,R_11ay77avichjVEe,ASD,3,free text,1,calming,Lugnade eller tröstande
viewed touch,R_11ay77avichjVEe,ASD,3,free text,4,gratitude,Uppmärksama att dom kommer att ta.
viewed touch,R_11ay77avichjVEe,ASD,3,free text,3,happiness,Tjittla eller lek
viewed touch,R_11ay77avichjVEe,ASD,3,free text,5,love,Kärleksfull
viewed touch,R_11ay77avichjVEe,ASD,3,free text,6,sadness,Vet ej
viewed touch,R_DSOkAzM0gHFMbrb,Control,3,forced choice,2,attention,attention
viewed touch,R_DSOkAzM0gHFMbrb,Control,3,forced choice,3,calming,calming
viewed touch,R_DSOkAzM0gHFMbrb,Control,3,forced choice,5,gratitude,gratitude
viewed touch,R_DSOkAzM0gHFMbrb,Control,3,forced choice,4,happiness,happiness
viewed touch,R_DSOkAzM0gHFMbrb,Control,3,forced choice,1,love,love
viewed touch,R_DSOkAzM0gHFMbrb,Control,3,forced choice,6,sadness,sadness
viewed touch,R_332xQPQ4R0p6fDi,Control,3,free text,1,attention,Söker uppmärksamhet.
viewed touch,R_332xQPQ4R0p6fDi,Control,3,free text,4,calming,Lugn och stabilitet.
viewed touch,R_332xQPQ4R0p6fDi,Control,3,free text,2,gratitude,"""Oj kolla!"" Pockar på uppmärksamhet först och sen hålla kvar för att rikta mottagarens fokus mot något spännande."
viewed touch,R_332xQPQ4R0p6fDi,Control,3,free text,5,happiness,Bus och lek.
viewed touch,R_332xQPQ4R0p6fDi,Control,3,free text,3,love,Mys. Kärlek.
viewed touch,R_332xQPQ4R0p6fDi,Control,3,free text,6,sadness,Rädsla eller aggression.
viewed touch,R_12bWn129WCtDnR4,ASD,3,forced choice,1,attention,attention
viewed touch,R_12bWn129WCtDnR4,ASD,3,forced choice,6,calming,calming
viewed touch,R_12bWn129WCtDnR4,ASD,3,forced choice,4,gratitude,attention
viewed touch,R_12bWn129WCtDnR4,ASD,3,forced choice,2,happiness,other
viewed touch,R_12bWn129WCtDnR4,ASD,3,forced choice,5,love,other
viewed touch,R_12bWn129WCtDnR4,ASD,3,forced choice,3,sadness,calming
viewed touch,R_3j9D3GClAgCmMro,Control,3,free text,6,attention,Vill något
viewed touch,R_3j9D3GClAgCmMro,Control,3,free text,1,calming,Lugnande energi
viewed touch,R_3j9D3GClAgCmMro,Control,3,free text,5,gratitude,Vill något
viewed touch,R_3j9D3GClAgCmMro,Control,3,free text,4,happiness,Nervöst
viewed touch,R_3j9D3GClAgCmMro,Control,3,free text,3,love,Att personen gillar dig och vill göra det mysigt
viewed touch,R_3j9D3GClAgCmMro,Control,3,free text,2,sadness,Vill ha uppmärksamhet
viewed touch,R_Re5zGBlOqvLdX5D,Control,3,forced choice,2,attention,attention
viewed touch,R_Re5zGBlOqvLdX5D,Control,3,forced choice,4,calming,other
viewed touch,R_Re5zGBlOqvLdX5D,Control,3,forced choice,6,gratitude,gratitude
viewed touch,R_Re5zGBlOqvLdX5D,Control,3,forced choice,1,happiness,attention
viewed touch,R_Re5zGBlOqvLdX5D,Control,3,forced choice,3,love,love
viewed touch,R_Re5zGBlOqvLdX5D,Control,3,forced choice,5,sadness,other
viewed touch,R_2tfHWX6jKUCGfhU,Control,3,forced choice,3,attention,attention
viewed touch,R_2tfHWX6jKUCGfhU,Control,3,forced choice,6,calming,love
viewed touch,R_2tfHWX6jKUCGfhU,Control,3,forced choice,4,gratitude,calming
viewed touch,R_2tfHWX6jKUCGfhU,Control,3,forced choice,5,happiness,attention
viewed touch,R_2tfHWX6jKUCGfhU,Control,3,forced choice,1,love,love
viewed touch,R_2tfHWX6jKUCGfhU,Control,3,forced choice,2,sadness,gratitude
viewed touch,R_1jv6QYc5bKIV3TU,Control,3,free text,3,attention,De har en fråga att ställa
viewed touch,R_1jv6QYc5bKIV3TU,Control,3,free text,1,calming,Att armen är smutsig och måste bli ren.
viewed touch,R_1jv6QYc5bKIV3TU,Control,3,free text,5,gratitude,Att de vill bråka/slåss
viewed touch,R_1jv6QYc5bKIV3TU,Control,3,free text,6,happiness,"Att de vill retas, starta bråk"
viewed touch,R_1jv6QYc5bKIV3TU,Control,3,free text,2,love,De kittlas/retas
viewed touch,R_1jv6QYc5bKIV3TU,Control,3,free text,4,sadness,Uppmuntrande närhet
viewed touch,R_3lRiWXHGoht96yw,Control,3,free text,6,attention,uppmärksamhetskrävande
viewed touch,R_3lRiWXHGoht96yw,Control,3,free text,1,calming,trygghet och lugn
viewed touch,R_3lRiWXHGoht96yw,Control,3,free text,4,gratitude,"lekfullhet, trygghet"
viewed touch,R_3lRiWXHGoht96yw,Control,3,free text,5,happiness,lekfullhet
viewed touch,R_3lRiWXHGoht96yw,Control,3,free text,3,love,sensualitet
viewed touch,R_3lRiWXHGoht96yw,Control,3,free text,2,sadness,smärtstillande
viewed touch,R_1mz96W0RjzImNcM,Control,3,free text,6,attention,Hallå jag pratar med dig
viewed touch,R_1mz96W0RjzImNcM,Control,3,free text,3,calming,Vet ej
viewed touch,R_1mz96W0RjzImNcM,Control,3,free text,1,gratitude,Söker uppmärksamhet för något
viewed touch,R_1mz96W0RjzImNcM,Control,3,free text,5,happiness,Lekfullt
viewed touch,R_1mz96W0RjzImNcM,Control,3,free text,2,love,Omtanke/ kärlek
viewed touch,R_1mz96W0RjzImNcM,Control,3,free text,4,sadness,Lyssna då.
viewed touch,R_3g6PVaYmtBq0oZ3,Control,3,forced choice,5,attention,attention
viewed touch,R_3g6PVaYmtBq0oZ3,Control,3,forced choice,2,calming,calming
viewed touch,R_3g6PVaYmtBq0oZ3,Control,3,forced choice,3,gratitude,attention
viewed touch,R_3g6PVaYmtBq0oZ3,Control,3,forced choice,6,happiness,other
viewed touch,R_3g6PVaYmtBq0oZ3,Control,3,forced choice,4,love,love
